x y habitat.cov landscape water high.water dist.to.water km.to.water
4098128 -3275478 1.4 Mixed.Bushwillow.Woodlands 5 1 0 0
4099351 -3275478 1.31 Mixed.Bushwillow.Woodlands 9 1 0 0
4100574 -3275478 1.29 Mixed.Bushwillow.Woodlands 1 0 1223 1.22
4101797 -3275478 1.3 Mixed.Bushwillow.Woodlands 2 0 1223 1.22
4103020 -3275478 1.34 Mixed.Bushwillow.Woodlands 0 0 1730 1.73
4104243 -3275478 1.39 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4105466 -3275478 1.45 Sabie.Crocodile.Thorn.Thickets 4 0 2446 2.45
4106689 -3275478 1.5 Sabie.Crocodile.Thorn.Thickets 2 0 2735 2.73
4107912 -3275478 1.54 Sabie.Crocodile.Thorn.Thickets 2 0 1730 1.73
4109135 -3275478 1.58 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4110358 -3275478 1.62 Sabie.Crocodile.Thorn.Thickets 3 0 1730 1.73
4111581 -3275478 1.65 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4112804 -3275478 1.68 Sabie.Crocodile.Thorn.Thickets 2 0 3459 3.46
4114028 -3275478 1.72 Sabie.Crocodile.Thorn.Thickets 1 0 3669 3.67
4115251 -3275478 1.75 Sabie.Crocodile.Thorn.Thickets 0 0 3868 3.87
4116474 -3275478 1.79 Sabie.Crocodile.Thorn.Thickets 3 0 2735 2.73
4117697 -3275478 1.82 Sabie.Crocodile.Thorn.Thickets 4 0 1730 1.73
4118920 -3275478 1.84 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4120143 -3275478 1.86 Sabie.Crocodile.Thorn.Thickets 2 0 1730 1.73
4121366 -3275478 1.87 Sabie.Crocodile.Thorn.Thickets 0 0 2735 2.73
4122589 -3275478 1.88 Sabie.Crocodile.Thorn.Thickets 4 0 2735 2.73
4123812 -3275478 1.88 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4125035 -3275478 1.88 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4126258 -3275478 1.89 Sabie.Crocodile.Thorn.Thickets 7 1 0 0
4127481 -3275478 1.9 Sabie.Crocodile.Thorn.Thickets 9 1 0 0
4128704 -3275478 1.91 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4129927 -3275478 1.92 Sabie.Crocodile.Thorn.Thickets 0 0 2446 2.45
4131150 -3275478 1.93 Sabie.Crocodile.Thorn.Thickets 0 0 3669 3.67
4081005 -3274255 3 Pretoriuskop.Sourveld 8 1 0 0
4082228 -3274255 3 Pretoriuskop.Sourveld 4 0 1223 1.22
4083451 -3274255 2.99 Pretoriuskop.Sourveld 12 1 0 0
4084674 -3274255 2.98 Pretoriuskop.Sourveld 7 1 0 0
4085897 -3274255 2.96 Pretoriuskop.Sourveld 9 1 0 0
4087120 -3274255 2.93 Pretoriuskop.Sourveld 5 1 0 0
4088343 -3274255 2.86 Pretoriuskop.Sourveld 5 1 0 0
4089566 -3274255 2.76 Pretoriuskop.Sourveld 1 0 1223 1.22
4090790 -3274255 2.62 Pretoriuskop.Sourveld 7 1 0 0
4092013 -3274255 2.43 Pretoriuskop.Sourveld 2 0 1223 1.22
4093236 -3274255 2.21 Pretoriuskop.Sourveld 1 0 2446 2.45
4094459 -3274255 1.98 Thorn.Veld 1 0 2735 2.73
4095682 -3274255 1.76 Mixed.Bushwillow.Woodlands 2 0 1730 1.73
4096905 -3274255 1.57 Mixed.Bushwillow.Woodlands 0 0 1223 1.22
4098128 -3274255 1.44 Mixed.Bushwillow.Woodlands 9 1 0 0
4099351 -3274255 1.37 Mixed.Bushwillow.Woodlands 7 1 0 0
4100574 -3274255 1.35 Mixed.Bushwillow.Woodlands 4 0 1223 1.22
4101797 -3274255 1.37 Mixed.Bushwillow.Woodlands 2 0 1730 1.73
4103020 -3274255 1.42 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4104243 -3274255 1.49 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4105466 -3274255 1.55 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4106689 -3274255 1.61 Sabie.Crocodile.Thorn.Thickets 2 0 1730 1.73
4107912 -3274255 1.65 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4109135 -3274255 1.69 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4110358 -3274255 1.72 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4111581 -3274255 1.75 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4112804 -3274255 1.78 Sabie.Crocodile.Thorn.Thickets 3 0 2446 2.45
4114028 -3274255 1.81 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4115251 -3274255 1.83 Sabie.Crocodile.Thorn.Thickets 0 0 2735 2.73
4116474 -3274255 1.86 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4117697 -3274255 1.88 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4118920 -3274255 1.9 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4120143 -3274255 1.91 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4121366 -3274255 1.92 Sabie.Crocodile.Thorn.Thickets 2 0 2446 2.45
4122589 -3274255 1.93 Sabie.Crocodile.Thorn.Thickets 1 0 3459 3.46
4123812 -3274255 1.93 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4125035 -3274255 1.93 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4126258 -3274255 1.93 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4127481 -3274255 1.94 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4128704 -3274255 1.94 Sabie.Crocodile.Thorn.Thickets 3 0 1730 1.73
4129927 -3274255 1.95 Sabie.Crocodile.Thorn.Thickets 0 0 2735 2.73
4079782 -3273032 3 Pretoriuskop.Sourveld 6 1 0 0
4081005 -3273032 3 Pretoriuskop.Sourveld 11 1 0 0
4082228 -3273032 3 Pretoriuskop.Sourveld 2 0 1223 1.22
4083451 -3273032 2.99 Pretoriuskop.Sourveld 11 1 0 0
4084674 -3273032 2.98 Pretoriuskop.Sourveld 2 0 1223 1.22
4085897 -3273032 2.96 Pretoriuskop.Sourveld 1 0 1223 1.22
4087120 -3273032 2.92 Pretoriuskop.Sourveld 5 1 0 0
4088343 -3273032 2.86 Pretoriuskop.Sourveld 5 1 0 0
4089566 -3273032 2.77 Pretoriuskop.Sourveld 4 0 1223 1.22
4090790 -3273032 2.63 Pretoriuskop.Sourveld 7 1 0 0
4092013 -3273032 2.45 Pretoriuskop.Sourveld 1 0 1223 1.22
4093236 -3273032 2.24 Pretoriuskop.Sourveld 1 0 2446 2.45
4094459 -3273032 2.02 Thorn.Veld 2 0 2446 2.45
4095682 -3273032 1.81 Mixed.Bushwillow.Woodlands 1 0 1223 1.22
4096905 -3273032 1.63 Mixed.Bushwillow.Woodlands 6 1 0 0
4098128 -3273032 1.51 Mixed.Bushwillow.Woodlands 3 0 1223 1.22
4099351 -3273032 1.44 Mixed.Bushwillow.Woodlands 6 1 0 0
4100574 -3273032 1.43 Mixed.Bushwillow.Woodlands 5 1 0 0
4101797 -3273032 1.46 Mixed.Bushwillow.Woodlands 4 0 1223 1.22
4103020 -3273032 1.51 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4104243 -3273032 1.58 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4105466 -3273032 1.65 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4106689 -3273032 1.7 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4107912 -3273032 1.75 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4109135 -3273032 1.78 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4110358 -3273032 1.81 Sabie.Crocodile.Thorn.Thickets 6 1 0 0
4111581 -3273032 1.84 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4112804 -3273032 1.86 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4114028 -3273032 1.88 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4115251 -3273032 1.9 Sabie.Crocodile.Thorn.Thickets 3 0 1730 1.73
4116474 -3273032 1.91 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4117697 -3273032 1.93 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4118920 -3273032 1.94 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4120143 -3273032 1.95 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4121366 -3273032 1.95 Sabie.Crocodile.Thorn.Thickets 2 0 1730 1.73
4122589 -3273032 1.96 Sabie.Crocodile.Thorn.Thickets 3 0 2446 2.45
4123812 -3273032 1.96 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4125035 -3273032 1.96 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4126258 -3273032 1.96 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4127481 -3273032 1.96 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4082228 -3271809 2.99 Pretoriuskop.Sourveld 13 1 0 0
4083451 -3271809 2.99 Pretoriuskop.Sourveld 6 1 0 0
4084674 -3271809 2.98 Pretoriuskop.Sourveld 7 1 0 0
4085897 -3271809 2.96 Pretoriuskop.Sourveld 1 0 1223 1.22
4087120 -3271809 2.92 Pretoriuskop.Sourveld 0 0 1223 1.22
4088343 -3271809 2.86 Pretoriuskop.Sourveld 2 0 1223 1.22
4089566 -3271809 2.77 Pretoriuskop.Sourveld 6 1 0 0
4090790 -3271809 2.64 Pretoriuskop.Sourveld 3 0 1223 1.22
4092013 -3271809 2.47 Pretoriuskop.Sourveld 0 0 1730 1.73
4093236 -3271809 2.28 Pretoriuskop.Sourveld 2 0 2446 2.45
4094459 -3271809 2.07 Thorn.Veld 1 0 2446 2.45
4095682 -3271809 1.88 Thorn.Veld 1 0 1730 1.73
4096905 -3271809 1.71 Mixed.Bushwillow.Woodlands 1 0 1223 1.22
4098128 -3271809 1.6 Mixed.Bushwillow.Woodlands 3 0 1223 1.22
4099351 -3271809 1.53 Mixed.Bushwillow.Woodlands 7 1 0 0
4100574 -3271809 1.52 Mixed.Bushwillow.Woodlands 5 1 0 0
4101797 -3271809 1.55 Mixed.Bushwillow.Woodlands 6 1 0 0
4103020 -3271809 1.61 Sabie.Crocodile.Thorn.Thickets 8 1 0 0
4104243 -3271809 1.67 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4105466 -3271809 1.73 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4106689 -3271809 1.78 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4107912 -3271809 1.83 Sabie.Crocodile.Thorn.Thickets 7 1 0 0
4109135 -3271809 1.86 Sabie.Crocodile.Thorn.Thickets 12 1 0 0
4110358 -3271809 1.88 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4111581 -3271809 1.9 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4112804 -3271809 1.91 Sabie.Crocodile.Thorn.Thickets 11 1 0 0
4114028 -3271809 1.93 Sabie.Crocodile.Thorn.Thickets 9 1 0 0
4115251 -3271809 1.94 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4116474 -3271809 1.95 Sabie.Crocodile.Thorn.Thickets 2 0 1730 1.73
4117697 -3271809 1.96 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4118920 -3271809 1.97 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4120143 -3271809 1.97 Sabie.Crocodile.Thorn.Thickets 8 1 0 0
4121366 -3271809 1.98 Sabie.Crocodile.Thorn.Thickets 0 0 1223 1.22
4122589 -3271809 1.98 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4123812 -3271809 1.98 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4125035 -3271809 1.98 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4126258 -3271809 1.98 Sabie.Crocodile.Thorn.Thickets 1 0 3669 3.67
4082228 -3270586 2.99 Pretoriuskop.Sourveld 14 1 0 0
4083451 -3270586 2.98 Pretoriuskop.Sourveld 7 1 0 0
4084674 -3270586 2.97 Pretoriuskop.Sourveld 2 0 1223 1.22
4085897 -3270586 2.95 Pretoriuskop.Sourveld 1 0 1730 1.73
4087120 -3270586 2.91 Pretoriuskop.Sourveld 2 0 1223 1.22
4088343 -3270586 2.85 Pretoriuskop.Sourveld 7 1 0 0
4089566 -3270586 2.76 Pretoriuskop.Sourveld 16 1 0 0
4090790 -3270586 2.65 Pretoriuskop.Sourveld 12 1 0 0
4092013 -3270586 2.5 Pretoriuskop.Sourveld 1 0 1223 1.22
4093236 -3270586 2.32 Pretoriuskop.Sourveld 3 0 1223 1.22
4094459 -3270586 2.14 Pretoriuskop.Sourveld 2 0 1223 1.22
4095682 -3270586 1.96 Thorn.Veld 1 0 1730 1.73
4096905 -3270586 1.81 Thorn.Veld 1 0 2446 2.45
4098128 -3270586 1.71 Mixed.Bushwillow.Woodlands 2 0 1730 1.73
4099351 -3270586 1.65 Mixed.Bushwillow.Woodlands 3 0 1223 1.22
4100574 -3270586 1.64 Mixed.Bushwillow.Woodlands 1 0 1223 1.22
4101797 -3270586 1.66 Mixed.Bushwillow.Woodlands 4 0 1223 1.22
4103020 -3270586 1.7 Sabie.Crocodile.Thorn.Thickets 14 1 0 0
4104243 -3270586 1.75 Sabie.Crocodile.Thorn.Thickets 11 1 0 0
4105466 -3270586 1.81 Sabie.Crocodile.Thorn.Thickets 11 1 0 0
4106689 -3270586 1.85 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4107912 -3270586 1.88 Sabie.Crocodile.Thorn.Thickets 6 1 0 0
4109135 -3270586 1.91 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4110358 -3270586 1.93 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4111581 -3270586 1.94 Sabie.Crocodile.Thorn.Thickets 9 1 0 0
4112804 -3270586 1.95 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4114028 -3270586 1.96 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4115251 -3270586 1.97 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4116474 -3270586 1.97 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4117697 -3270586 1.98 Sabie.Crocodile.Thorn.Thickets 4 0 2446 2.45
4118920 -3270586 1.98 Sabie.Crocodile.Thorn.Thickets 3 0 1730 1.73
4120143 -3270586 1.99 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4121366 -3270586 1.99 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4122589 -3270586 1.99 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4123812 -3270586 1.99 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4083451 -3269363 2.97 Pretoriuskop.Sourveld 14 1 0 0
4084674 -3269363 2.95 Pretoriuskop.Sourveld 1 0 1223 1.22
4085897 -3269363 2.93 Pretoriuskop.Sourveld 2 0 1223 1.22
4087120 -3269363 2.88 Pretoriuskop.Sourveld 5 1 0 0
4088343 -3269363 2.83 Pretoriuskop.Sourveld 8 1 0 0
4089566 -3269363 2.74 Pretoriuskop.Sourveld 2 0 1223 1.22
4090790 -3269363 2.64 Pretoriuskop.Sourveld 11 1 0 0
4092013 -3269363 2.51 Pretoriuskop.Sourveld 10 1 0 0
4093236 -3269363 2.36 Pretoriuskop.Sourveld 9 1 0 0
4094459 -3269363 2.2 Pretoriuskop.Sourveld 5 1 0 0
4095682 -3269363 2.05 Thorn.Veld 0 0 1223 1.22
4096905 -3269363 1.93 Thorn.Veld 0 0 2446 2.45
4098128 -3269363 1.83 Thorn.Veld 2 0 2735 2.73
4099351 -3269363 1.78 Thorn.Veld 3 0 2446 2.45
4100574 -3269363 1.76 Thorn.Veld 3 0 2446 2.45
4101797 -3269363 1.77 Thorn.Veld 0 0 1730 1.73
4103020 -3269363 1.8 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4104243 -3269363 1.84 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4105466 -3269363 1.87 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4106689 -3269363 1.9 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4107912 -3269363 1.93 Sabie.Crocodile.Thorn.Thickets 6 1 0 0
4109135 -3269363 1.95 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4110358 -3269363 1.96 Sabie.Crocodile.Thorn.Thickets 6 1 0 0
4111581 -3269363 1.97 Sabie.Crocodile.Thorn.Thickets 4 0 1223 1.22
4112804 -3269363 1.97 Sabie.Crocodile.Thorn.Thickets 0 0 1730 1.73
4114028 -3269363 1.98 Sabie.Crocodile.Thorn.Thickets 0 0 1223 1.22
4115251 -3269363 1.98 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4116474 -3269363 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4117697 -3269363 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4118920 -3269363 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4120143 -3269363 1.99 Sabie.Crocodile.Thorn.Thickets 0 0 1730 1.73
4083451 -3268140 2.95 Pretoriuskop.Sourveld 6 1 0 0
4084674 -3268140 2.93 Pretoriuskop.Sourveld 14 1 0 0
4085897 -3268140 2.89 Pretoriuskop.Sourveld 2 0 1223 1.22
4087120 -3268140 2.85 Pretoriuskop.Sourveld 1 0 1223 1.22
4088343 -3268140 2.78 Pretoriuskop.Sourveld 0 0 1223 1.22
4089566 -3268140 2.71 Pretoriuskop.Sourveld 1 0 1223 1.22
4090790 -3268140 2.61 Pretoriuskop.Sourveld 6 1 0 0
4092013 -3268140 2.5 Pretoriuskop.Sourveld 1 0 1223 1.22
4093236 -3268140 2.38 Pretoriuskop.Sourveld 9 1 0 0
4094459 -3268140 2.26 Pretoriuskop.Sourveld 8 1 0 0
4095682 -3268140 2.14 Thorn.Veld 0 0 1223 1.22
4096905 -3268140 2.04 Thorn.Veld 1 0 1730 1.73
4098128 -3268140 1.97 Thorn.Veld 3 0 2735 2.73
4099351 -3268140 1.92 Pretoriuskop.Sourveld 1 0 3459 3.46
4100574 -3268140 1.89 Thorn.Veld 2 0 3459 3.46
4101797 -3268140 1.89 Thorn.Veld 1 0 2735 2.73
4103020 -3268140 1.9 Thorn.Veld 1 0 2446 2.45
4104243 -3268140 1.91 Sabie.Crocodile.Thorn.Thickets 0 0 2446 2.45
4105466 -3268140 1.93 Sabie.Crocodile.Thorn.Thickets 2 0 2446 2.45
4106689 -3268140 1.95 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4107912 -3268140 1.96 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4109135 -3268140 1.97 Sabie.Crocodile.Thorn.Thickets 0 0 1730 1.73
4110358 -3268140 1.98 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4111581 -3268140 1.98 Sabie.Crocodile.Thorn.Thickets 0 0 1730 1.73
4112804 -3268140 1.99 Sabie.Crocodile.Thorn.Thickets 2 0 2735 2.73
4114028 -3268140 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4115251 -3268140 1.99 Sabie.Crocodile.Thorn.Thickets 0 0 2446 2.45
4116474 -3268140 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4117697 -3268140 2 Sabie.Crocodile.Thorn.Thickets 0 0 3459 3.46
4118920 -3268140 2 Sabie.Crocodile.Thorn.Thickets 0 0 3459 3.46
4120143 -3268140 2 Sabie.Crocodile.Thorn.Thickets 0 0 2735 2.73
4083451 -3266917 2.93 Pretoriuskop.Sourveld 4 0 1223 1.22
4084674 -3266917 2.89 Pretoriuskop.Sourveld 15 1 0 0
4085897 -3266917 2.84 Pretoriuskop.Sourveld 1 0 1223 1.22
4087120 -3266917 2.79 Pretoriuskop.Sourveld 0 0 1730 1.73
4088343 -3266917 2.72 Pretoriuskop.Sourveld 1 0 2446 2.45
4089566 -3266917 2.64 Pretoriuskop.Sourveld 1 0 1730 1.73
4090790 -3266917 2.56 Pretoriuskop.Sourveld 0 0 1223 1.22
4092013 -3266917 2.47 Pretoriuskop.Sourveld 0 0 1730 1.73
4093236 -3266917 2.38 Pretoriuskop.Sourveld 2 0 1223 1.22
4094459 -3266917 2.3 Pretoriuskop.Sourveld 11 1 0 0
4095682 -3266917 2.22 Pretoriuskop.Sourveld 9 1 0 0
4096905 -3266917 2.15 Thorn.Veld 3 0 1223 1.22
4098128 -3266917 2.09 Thorn.Veld 1 0 1730 1.73
4099351 -3266917 2.05 Pretoriuskop.Sourveld 4 0 2446 2.45
4100574 -3266917 2.02 Pretoriuskop.Sourveld 1 0 2446 2.45
4101797 -3266917 2 Pretoriuskop.Sourveld 0 0 2735 2.73
4103020 -3266917 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 3459 3.46
4104243 -3266917 1.98 Sabie.Crocodile.Thorn.Thickets 3 0 3669 3.67
4105466 -3266917 1.98 Sabie.Crocodile.Thorn.Thickets 2 0 3459 3.46
4106689 -3266917 1.98 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4107912 -3266917 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4109135 -3266917 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4110358 -3266917 1.99 Sabie.Crocodile.Thorn.Thickets 0 0 2446 2.45
4111581 -3266917 1.99 Sabie.Crocodile.Thorn.Thickets 0 0 2446 2.45
4112804 -3266917 1.99 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4114028 -3266917 2 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4115251 -3266917 2 Sabie.Crocodile.Thorn.Thickets 0 0 2735 2.73
4116474 -3266917 2 Sabie.Crocodile.Thorn.Thickets 0 0 2446 2.45
4117697 -3266917 2 Sabie.Crocodile.Thorn.Thickets 0 0 2446 2.45
4118920 -3266917 2 Sabie.Crocodile.Thorn.Thickets 0 0 2735 2.73
4120143 -3266917 2 Sabie.Crocodile.Thorn.Thickets 0 0 3459 3.46
4085897 -3265694 2.77 Pretoriuskop.Sourveld 10 1 0 0
4087120 -3265694 2.71 Pretoriuskop.Sourveld 3 0 1223 1.22
4088343 -3265694 2.63 Pretoriuskop.Sourveld 0 0 1730 1.73
4089566 -3265694 2.56 Pretoriuskop.Sourveld 0 0 2446 2.45
4090790 -3265694 2.49 Pretoriuskop.Sourveld 1 0 2446 2.45
4092013 -3265694 2.42 Pretoriuskop.Sourveld 4 0 2735 2.73
4093236 -3265694 2.36 Pretoriuskop.Sourveld 1 0 1730 1.73
4094459 -3265694 2.31 Pretoriuskop.Sourveld 2 0 1223 1.22
4095682 -3265694 2.27 Pretoriuskop.Sourveld 8 1 0 0
4096905 -3265694 2.22 Pretoriuskop.Sourveld 5 1 0 0
4098128 -3265694 2.19 Pretoriuskop.Sourveld 1 0 1223 1.22
4099351 -3265694 2.15 Pretoriuskop.Sourveld 1 0 1223 1.22
4100574 -3265694 2.12 Pretoriuskop.Sourveld 1 0 1223 1.22
4101797 -3265694 2.09 Pretoriuskop.Sourveld 1 0 1730 1.73
4103020 -3265694 2.06 Sabie.Crocodile.Thorn.Thickets 1 0 2446 2.45
4104243 -3265694 2.04 Sabie.Crocodile.Thorn.Thickets 2 0 2735 2.73
4105466 -3265694 2.02 Sabie.Crocodile.Thorn.Thickets 3 0 3459 3.46
4106689 -3265694 2.01 Sabie.Crocodile.Thorn.Thickets 1 0 3868 3.87
4107912 -3265694 2 Sabie.Crocodile.Thorn.Thickets 0 0 3669 3.67
4109135 -3265694 2 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4110358 -3265694 2 Sabie.Crocodile.Thorn.Thickets 2 0 1730 1.73
4111581 -3265694 2 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4112804 -3265694 2 Sabie.Crocodile.Thorn.Thickets 4 0 1730 1.73
4114028 -3265694 2 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4115251 -3265694 2 Sabie.Crocodile.Thorn.Thickets 0 0 1730 1.73
4116474 -3265694 2 Sabie.Crocodile.Thorn.Thickets 0 0 1223 1.22
4117697 -3265694 2 Sabie.Crocodile.Thorn.Thickets 0 0 1223 1.22
4118920 -3265694 2 Sabie.Crocodile.Thorn.Thickets 1 0 1730 1.73
4120143 -3265694 2 Sabie.Crocodile.Thorn.Thickets 2 0 2446 2.45
4087120 -3264471 2.6 Pretoriuskop.Sourveld 11 1 0 0
4088343 -3264471 2.52 Pretoriuskop.Sourveld 0 0 1223 1.22
4089566 -3264471 2.45 Pretoriuskop.Sourveld 2 0 1223 1.22
4090790 -3264471 2.39 Thorn.Veld 1 0 1730 1.73
4092013 -3264471 2.35 Thorn.Veld 1 0 2735 2.73
4093236 -3264471 2.32 Thorn.Veld 0 0 2446 2.45
4094459 -3264471 2.3 Pretoriuskop.Sourveld 2 0 1223 1.22
4095682 -3264471 2.28 Pretoriuskop.Sourveld 13 1 0 0
4096905 -3264471 2.26 Pretoriuskop.Sourveld 6 1 0 0
4098128 -3264471 2.24 Pretoriuskop.Sourveld 1 0 1223 1.22
4099351 -3264471 2.22 Pretoriuskop.Sourveld 5 1 0 0
4100574 -3264471 2.19 Pretoriuskop.Sourveld 12 1 0 0
4101797 -3264471 2.15 Pretoriuskop.Sourveld 2 0 1223 1.22
4103020 -3264471 2.11 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4104243 -3264471 2.08 Sabie.Crocodile.Thorn.Thickets 2 0 1730 1.73
4105466 -3264471 2.05 Sabie.Crocodile.Thorn.Thickets 1 0 2735 2.73
4106689 -3264471 2.03 Sabie.Crocodile.Thorn.Thickets 2 0 3868 3.87
4107912 -3264471 2.02 Sabie.Crocodile.Thorn.Thickets 0 0 3669 3.67
4109135 -3264471 2.01 Sabie.Crocodile.Thorn.Thickets 0 0 2446 2.45
4110358 -3264471 2 Sabie.Crocodile.Thorn.Thickets 3 0 1223 1.22
4111581 -3264471 2 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4112804 -3264471 2 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4114028 -3264471 2 Sabie.Crocodile.Thorn.Thickets 5 1 0 0
4115251 -3264471 2 Sabie.Crocodile.Thorn.Thickets 2 0 1223 1.22
4116474 -3264471 2 Sabie.Crocodile.Thorn.Thickets 11 1 0 0
4117697 -3264471 2 Sabie.Crocodile.Thorn.Thickets 8 1 0 0
4118920 -3264471 2 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4120143 -3264471 2 Sabie.Crocodile.Thorn.Thickets 1 0 1223 1.22
4088343 -3263248 2.41 Pretoriuskop.Sourveld 13 1 0 0
4089566 -3263248 2.34 Thorn.Veld 10 1 0 0
4090790 -3263248 2.3 Thorn.Veld 3 0 1223 1.22
4092013 -3263248 2.27 Thorn.Veld 0 0 2446 2.45
4093236 -3263248 2.26 Thorn.Veld 1 0 2735 2.73
4094459 -3263248 2.27 Pretoriuskop.Sourveld 0 0 1730 1.73
4095682 -3263248 2.27 Pretoriuskop.Sourveld 2 0 1223 1.22
4096905 -3263248 2.27 Pretoriuskop.Sourveld 11 1 0 0
4098128 -3263248 2.26 Pretoriuskop.Sourveld 10 1 0 0
4099351 -3263248 2.24 Pretoriuskop.Sourveld 6 1 0 0
